학원명,분야구분,"학원주소",설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
라시움영어대동학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 29 , 5층 (대동)",박미현,,보습,초등영어C,50,1개월0일,1260,"170,000",,,,,,,,"170,000",5
라시움영어대동학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 29 , 5층 (대동)",박미현,,보습,초등영어D,50,1개월0일,1260,"180,000",,,,,,,,"180,000",5
라시움영어대동학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 29 , 5층 (대동)",박미현,,보습,초등영어E,50,1개월0일,1260,"170,000",,,,,,,,"170,000",5
라시움영어대동학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 29 , 5층 (대동)",박미현,,보습,초등영어F,50,1개월0일,1470,"190,000",,,,,,,,"190,000",5
라시움영어대동학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 29 , 5층 (대동)",박미현,,보습,중등영어A,50,1개월0일,1134,"210,000",,,,,,,,"210,000",5
라시움영어대동학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 29 , 5층 (대동)",박미현,,보습,중등영어B,50,1개월0일,882,"170,000",,,,,,,,"170,000",5
라시움영어대동학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 29 , 5층 (대동)",박미현,,보습,중등영어C,50,1개월0일,1512,"230,000",,,,,,,,"230,000",5
라시움영어대동학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 29 , 5층 (대동)",박미현,,보습,초등종합A,50,1개월0일,1680,"210,000",,,,,,,,"210,000",5
라시움영어대동학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 29 , 5층 (대동)",박미현,,보습,초등종합B,50,1개월0일,1890,"230,000",,,,,,,,"230,000",5
라시움영어대동학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 29 , 5층 (대동)",박미현,,보습,중등종합A,50,1개월0일,1386,"250,000",,,,,,,,"250,000",5
라시움영어대동학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 29 , 5층 (대동)",박미현,,보습,중등종합C,50,1개월0일,1848,"270,000",,,,,,,,"270,000",5
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,초등영어(주3회),12,1개월0일,604,"65,000",,,,,,,,"65,000",8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,초등영어(주5회),12,1개월0일,840,"135,000",,,,,,,,"135,000",8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,초등수학(주3회),12,1개월0일,504,"65,000",,,,,,,,"65,000",8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,초등국어,12,1개월0일,336,"35,000",,,,,,,,"35,000",8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,"초등사회,과학",1,1개월0일,336,"42,000",,,,,,,,"42,000",8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,바로셈,15,1개월0일,252,"35,000",,,,,,,,,8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,스마트 한국사,15,1개월0일,252,"35,000",,,,,,,,,8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,한자,15,1개월0일,252,"35,000",,,,,,,,,8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,올백 과학,15,1개월0일,252,"37,000",,,,,,,,,8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,올백 사회,15,1개월0일,252,"37,000",,,,,,,,,8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,데일리 인문학,15,1개월0일,252,"39,000",,,,,,,,,8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,초단기 한국사,15,1개월0일,420,"65,000",,,,,,,,,8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,AI수학프로그램,15,1개월0일,756,"100,000",,,,,,,,,8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,올팩 Basic,15,1개월0일,756,"100,000",,,,,,,,,8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,올팩 Intensive,15,1개월0일,1134,"135,000",,,,,,,,,8
웅진씽크빅학습센터가오학원,입시.검정 및 보습,"대전광역시 동구 동구청로 89-16 , 3층 일부 (가오동)",주식회사 웅진씽크빅,,보습,올팩 Golden,15,1개월0일,1512,"185,000",,,,,,,,,8
한사랑꿈이샘솟는음악학원,예능(대),"대전광역시 중구 동서대로 1388 , 상가동 302호 (목동, 금호한사랑아파트)",강기승,,음악,바이엘,21,1개월0일,1050,"140,000",,,,,,,,"140,000",4
한사랑꿈이샘솟는음악학원,예능(대),"대전광역시 중구 동서대로 1388 , 상가동 302호 (목동, 금호한사랑아파트)",강기승,,음악,체르니100,21,1개월0일,1050,"150,000",,,,,,,,"150,000",4
한사랑꿈이샘솟는음악학원,예능(대),"대전광역시 중구 동서대로 1388 , 상가동 302호 (목동, 금호한사랑아파트)",강기승,,음악,체르니30,21,1개월0일,1050,"160,000",,,,,,,,"160,000",4
한사랑꿈이샘솟는음악학원,예능(대),"대전광역시 중구 동서대로 1388 , 상가동 302호 (목동, 금호한사랑아파트)",강기승,,음악,체르니40,21,1개월0일,1050,"170,000",,,,,,,,"170,000",4
더샾음악학원,예능(대),"대전광역시 동구 비래서로42번길 11 , 3층 (가양동)",조주희,,음악,피아노(초),20,1개월0일,1050,"120,000",,,,,,,,"120,000",2
더샾음악학원,예능(대),"대전광역시 동구 비래서로42번길 11 , 3층 (가양동)",조주희,,음악,바이올린(초),15,1개월0일,1050,"150,000",,,,,,,,"150,000",2
더샾음악학원,예능(대),"대전광역시 동구 비래서로42번길 11 , 3층 (가양동)",조주희,,음악,플룻(초),15,1개월0일,1050,"150,000",,,,,,,,"150,000",2
더샾음악학원,예능(대),"대전광역시 동구 비래서로42번길 11 , 3층 (가양동)",조주희,,음악,기타(초),15,1개월0일,1050,"150,000",,,,,,,,"150,000",2
더샾음악학원,예능(대),"대전광역시 동구 비래서로42번길 11 , 3층 (가양동)",조주희,,음악,드럼(초),15,1개월0일,1050,"150,000",,,,,,,,"150,000",2
더샾음악학원,예능(대),"대전광역시 동구 비래서로42번길 11 , 3층 (가양동)",조주희,,음악,피아노(중),20,1개월0일,1050,"130,000",,,,,,,,"130,000",2
더샾음악학원,예능(대),"대전광역시 동구 비래서로42번길 11 , 3층 (가양동)",조주희,,음악,피아노(고),20,1개월0일,1050,"140,000",,,,,,,,"140,000",2
더샾음악학원,예능(대),"대전광역시 동구 비래서로42번길 11 , 3층 (가양동)",조주희,,음악,피아노(입시),10,1개월0일,1050,"210,000",,,,,,,,"210,000",2
더샾음악학원,예능(대),"대전광역시 동구 비래서로42번길 11 , 3층 (가양동)",조주희,,음악,성악(초),15,1개월0일,1050,"150,000",,,,,,,,"150,000",2
위너수학영어학원,입시.검정 및 보습,"대전광역시 중구 보문산로177번안길 34 , 3층 전체 (문화동)",유수연,,보습,국수사과(초),10,1개월0일,1050,"150,000",,,,,,,,"150,000",4
위너수학영어학원,입시.검정 및 보습,"대전광역시 중구 보문산로177번안길 34 , 3층 전체 (문화동)",유수연,,보습,수학(중),10,1개월0일,840,"150,000",,,,,,,,"150,000",4
위너수학영어학원,입시.검정 및 보습,"대전광역시 중구 보문산로177번안길 34 , 3층 전체 (문화동)",유수연,,보습,"수학,영어(고1)",10,1개월0일,1260,"250,000",,,,,,,,"250,000",4
위너수학영어학원,입시.검정 및 보습,"대전광역시 중구 보문산로177번안길 34 , 3층 전체 (문화동)",유수연,,보습,수학(초),10,1개월0일,1260,"130,000",,,,,,,,"130,000",4
위너수학영어학원,입시.검정 및 보습,"대전광역시 중구 보문산로177번안길 34 , 3층 전체 (문화동)",유수연,,보습,영어(초등),10,1개월0일,1008,"160,000",,,,,,,,"160,000",4
위너수학영어학원,입시.검정 및 보습,"대전광역시 중구 보문산로177번안길 34 , 3층 전체 (문화동)",유수연,,보습,영어(중등),10,1개월0일,1008,"180,000",,,,,,,,"180,000",4
위너수학영어학원,입시.검정 및 보습,"대전광역시 중구 보문산로177번안길 34 , 3층 전체 (문화동)",유수연,,보습,"영어,수학(고2)",10,1개월0일,1512,"300,000",,,,,,,,"300,000",4
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,수학단과반(중등),47,1개월0일,1050,"195,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,영어단과반(중등),47,1개월0일,1050,"195,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,수학단과반(고등),47,1개월0일,1260,"235,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,영어단과반(고등),47,1개월0일,1260,"235,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,종합반(고등),47,1개월0일,3276,"600,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,종합반(중등),47,1개월0일,4200,"540,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,수학복습반(고등),9,1개월0일,1050,"100,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,수학복습반(중등),9,1개월0일,1050,"100,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,영어복습반(고등),9,1개월0일,1050,"100,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,영어복습반(중등),9,1개월0일,1050,"100,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,내신관리반(고등),9,1개월0일,2100,"200,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,내신관리반(중등),9,1개월0일,2100,"200,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,수학단과복습반(중등),9,1개월0일,2100,"295,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,영어단과복습반(중등),9,1개월0일,2100,"295,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,종합반20(중등),9,1개월0일,4200,"690,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,고등수학단과반20,9,1개월0일,1092,"235,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,고등영어단과반20,9,1개월0일,1092,"235,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,수학단과복습반(고등),9,1개월0일,1890,"335,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,영어단과복습반(고등),9,1개월0일,1890,"335,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,고등종합반19,9,1개월0일,3990,"600,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,종합반20(고등),9,1개월0일,3990,"770,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,영어/수학 단과반20(증등),9,1개월0일,1260,"230,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,영어/수학단과반20-1(고등),9,1개월0일,1260,"250,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,영어/수학단과반+복습반20(고등),9,1개월0일,1848,"300,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,영어/수학단과반+복습반20(중등),9,1개월0일,2100,"270,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,특목고대비반(중등),9,1개월0일,2100,"420,000",,,,,,,,,3
태평세울입시학원,입시.검정 및 보습,"대전광역시 중구 태평로 34 , 2층 전체 (유천동)","백병호,최진영",,보습,고등종합반2,9,1개월0일,2100,"450,000",,,,,,,,,3
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,수학고등A,6,1개월0일,1512,"280,000",,,,,,,,"280,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,수학고등B,6,1개월0일,1512,"300,000",,,,,,,,"300,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,수학고등C,6,1개월0일,1512,"330,000",,,,,,,,"330,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,영어초등원데이특강,6,1개월0일,180,"33,000",,,,,,,,"33,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,영어중등단어특강,6,1개월0일,150,"30,000",,,,,,,,"30,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,수학연산특강,6,1개월0일,180,"30,000",,,,,,,,"30,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,영어초등A,6,1개월0일,1008,"150,000",,,,,,,,"150,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,영어초등B,6,1개월0일,1134,"190,000",,,,,,,,"190,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,영어초등C,6,1개월0일,1512,"220,000",,,,,,,,"220,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,영어중등A,6,1개월0일,1134,"220,000",,,,,,,,"220,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,영어중등B,6,1개월0일,1344,"250,000",,,,,,,,"250,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,영어고등A,6,1개월0일,1512,"280,000",,,,,,,,"280,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,영어고등B,6,1개월0일,1512,"300,000",,,,,,,,"300,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,영어고등C,6,1개월0일,1512,"330,000",,,,,,,,"330,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,수학초등A,6,1개월0일,1008,"170,000",,,,,,,,"170,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,수학초등B,6,1개월0일,1176,"190,000",,,,,,,,"190,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,수학중등A,6,1개월0일,1134,"220,000",,,,,,,,"220,000",1
더브라이트학원,입시.검정 및 보습,"대전광역시 동구 동대전로46번길 11 , 5층 (대동)",박지현,,보습,수학중등B,6,1개월0일,1260,"250,000",,,,,,,,"250,000",1
한국그림책아티스트학원,기예(대),"대전광역시 중구 유천로 141 , 3층 (태평동)",전옥경,,만화,그림책창작지도3급,12,2개월0일,1200,"320,000",,,,,,,,"320,000",1
한국그림책아티스트학원,기예(대),"대전광역시 중구 유천로 141 , 3층 (태평동)",전옥경,,만화,그림책창작지도2급,12,2개월0일,2400,"580,000",,,,,,,,"580,000",1
한국그림책아티스트학원,기예(대),"대전광역시 중구 유천로 141 , 3층 (태평동)",전옥경,,만화,그림책 창작,12,1개월0일,360,"120,000",,,,,,,,"120,000",1
라라피아노음악학원,예능(대),"대전광역시 대덕구 오정로100번길 89 , 1층 (오정동)",박성숙,,음악,피아노(초급),20,1개월0일,840,"130,000",,,,,,,,"130,000",2
라라피아노음악학원,예능(대),"대전광역시 대덕구 오정로100번길 89 , 1층 (오정동)",박성숙,,음악,피아노(중급),20,1개월0일,1050,"140,000",,,,,,,,"140,000",2
라라피아노음악학원,예능(대),"대전광역시 대덕구 오정로100번길 89 , 1층 (오정동)",박성숙,,음악,피아노(고급),20,1개월0일,1050,"150,000",,,,,,,,"150,000",2
라라피아노음악학원,예능(대),"대전광역시 대덕구 오정로100번길 89 , 1층 (오정동)",박성숙,,음악,우쿨렐레(고급),20,1개월0일,252,"40,000",,,,,,,,"40,000",2
라라피아노음악학원,예능(대),"대전광역시 대덕구 오정로100번길 89 , 1층 (오정동)",박성숙,,음악,피아노(주4회),20,1개월0일,840,"110,000",,,,,,,,"110,000",2
라라피아노음악학원,예능(대),"대전광역시 대덕구 오정로100번길 89 , 1층 (오정동)",박성숙,,음악,피아노(주3회),20,1개월0일,756,"100,000",,,,,,,,"100,000",2
라라피아노음악학원,예능(대),"대전광역시 대덕구 오정로100번길 89 , 1층 (오정동)",박성숙,,음악,칼림바(고),20,1개월0일,252,"40,000",,,,,,,,"40,000",2
라라피아노음악학원,예능(대),"대전광역시 대덕구 오정로100번길 89 , 1층 (오정동)",박성숙,,음악,드럼(초),20,1개월0일,336,"50,000",,,,,,,,"50,000",2
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"고등(국,수,사,과,영)주5회",8,1개월0일,1890,"375,000",,,,,,,,"375,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"고등(국,수,사,과,영)주4회",8,1개월0일,1512,"300,000",,,,,,,,"300,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"고등(국,수,사,과,영)주3회",8,1개월0일,1134,"225,000",,,,,,,,"225,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"고등(국,수,사,과,영)주2회",8,1개월0일,756,"150,000",,,,,,,,"150,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"중등(국,수,사,과,영)주5회",8,1개월0일,1890,"325,000",,,,,,,,"325,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"중등(국,수,사,과,영)주4회",8,1개월0일,1512,"260,000",,,,,,,,"260,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"중등(국,수,사,과,영)주3회",8,1개월0일,1134,"195,000",,,,,,,,"195,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"중등(국,수,사,과,영)주2회",8,1개월0일,756,"130,000",,,,,,,,"130,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"초등(국,수,사,과,영)주5회",8,1개월0일,1890,"300,000",,,,,,,,"300,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"초등(국,수,사,과,영)주4회",8,1개월0일,1512,"240,000",,,,,,,,"240,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"초등(국,수,사,과,영)주3회",8,1개월0일,1134,"180,000",,,,,,,,"180,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"초등(국,수,사,과,영)주2회",8,1개월0일,756,"120,000",,,,,,,,"120,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,초등영어기초,8,1개월0일,210,"35,000",,,,,,,,"35,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,초등수학기초,8,1개월0일,210,"33,000",,,,,,,,"33,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,초등한자기초,8,1개월0일,210,"30,000",,,,,,,,"30,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,초등집중력기초,8,1개월0일,462,"74,000",,,,,,,,"74,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,중학논술,8,1개월0일,441,"85,000",,,,,,,,"85,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"고등 국,영,수 실력향상 5",8,1개월0일,630,"125,000",,,,,,,,"125,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"고등 국,영,수 실력향상 4",8,1개월0일,504,"100,000",,,,,,,,"100,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"고등 국,영,수 실력향상 3",8,1개월0일,378,"75,000",,,,,,,,"75,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"고등 국,영,수 실력향상 2",8,1개월0일,252,"50,000",,,,,,,,"50,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"고등 국,영,수 실력향상 1",8,1개월0일,126,"25,000",,,,,,,,"25,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"중등 국,영,수 실력향상 5",8,1개월0일,630,"110,000",,,,,,,,"110,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"중등 국,영,수 실력향상 4",8,1개월0일,504,"88,000",,,,,,,,"88,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"중등 국,영,수 실력향상 3",8,1개월0일,378,"66,000",,,,,,,,"66,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"중등 국,영,수 실력향상 2",8,1개월0일,252,"44,000",,,,,,,,"44,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"중등 국,영,수 실력향상 1",8,1개월0일,126,"22,000",,,,,,,,"22,000",4
태평와와학습코칭학원,입시.검정 및 보습,"대전광역시 중구 태평로 15 , 주상가동 308호 (태평동, 버드내마을아파트)",주식회사 동화세상에듀코,042-538-5895,보습,"초등 국,영,수 실력향상 5",8,1개월0일,630,"100,000",,,,,,,,"100,000",4
