학원명,분야구분,"학원주소",설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,피복비,차량비,기타경비합계,총교습비,강사수
대전공무원독학학원,인문사회(대),"대전광역시 유성구 한밭대로 414 , 2층 일부, 4층 일부 (궁동)",김종윤,,성인고시,자격증(12개월),50,12개월0일,120960,"2,830,000",,,,,,,,"2,830,000",1
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",큐그레이더,12,0개월14일,2880,"2,500,000",,,,,,,,"2,500,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",알그레이더,12,0개월14일,2880,"2,500,000",,,,,,,,"2,500,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",커핑,12,0개월1일,180,"50,000",,,,,,,,"50,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",취미반(핸드드립),6,0개월14일,360,"150,000",,,,,,,,"150,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",바리스타기초,10,1개월0일,1440,"400,000",,,,,,,,"400,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",바리스타심화,10,1개월14일,1080,"650,000",,,,,,,,"650,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",센서리기초,10,1개월0일,1440,"400,000",,,,,,,,"400,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",센서리심화,10,1개월14일,1080,"600,000",,,,,,,,"600,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",브루밍기초,10,1개월0일,1440,"500,000",,,,,,,,"500,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",브루밍심화,10,1개월14일,1080,"600,000",,,,,,,,"600,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",로스팅기초,10,1개월0일,1440,"1,000,000",,,,,,,,"1,000,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",로스팅심화,10,1개월14일,1080,"1,500,000",,,,,,,,"1,500,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",그린커피기초,10,1개월0일,1440,"1,000,000",,,,,,,,"1,000,000",3
대전커피아카데미학원,직업기술,"대전광역시 서구 둔산중로 38 , 706호 (둔산동, 둔산메트로존)",김향미,,"식음료품(바리스타,소믈리에)",그린커피심화,10,1개월14일,1080,"1,500,000",,,,,,,,"1,500,000",3
한빛학원,입시.검정 및 보습,"대전광역시 서구 복수동로 59 , 3층 일부 (복수동, 빅스타빌딩)",주식회사 한빛교육,,보습,"국,영,수,사,과(초등)",12,1개월0일,2520,"270,000",,,,,,,,"270,000",9
한빛학원,입시.검정 및 보습,"대전광역시 서구 복수동로 59 , 3층 일부 (복수동, 빅스타빌딩)",주식회사 한빛교육,,보습,영어(초등),12,1개월0일,840,"120,000",,,,,,,,"120,000",9
한빛학원,입시.검정 및 보습,"대전광역시 서구 복수동로 59 , 3층 일부 (복수동, 빅스타빌딩)",주식회사 한빛교육,,보습,"국,수,사,과(초등)",12,1개월0일,1680,"180,000",,,,,,,,"180,000",9
한빛학원,입시.검정 및 보습,"대전광역시 서구 복수동로 59 , 3층 일부 (복수동, 빅스타빌딩)",주식회사 한빛교육,,보습,"국,영,수,사,과(중등)",15,1개월0일,2835,"400,000",,,,,,,,"400,000",9
한빛학원,입시.검정 및 보습,"대전광역시 서구 복수동로 59 , 3층 일부 (복수동, 빅스타빌딩)",주식회사 한빛교육,,보습,"국,영,수,사,과(중등3)",15,1개월0일,2835,"450,000",,,,,,,,"450,000",9
한빛학원,입시.검정 및 보습,"대전광역시 서구 복수동로 59 , 3층 일부 (복수동, 빅스타빌딩)",주식회사 한빛교육,,보습,초등1(국영수사과),12,1개월0일,2100,"270,000",,,,,,,,"270,000",9
한빛학원,입시.검정 및 보습,"대전광역시 서구 복수동로 59 , 3층 일부 (복수동, 빅스타빌딩)",주식회사 한빛교육,,보습,초등2(국영수사과),12,1개월0일,2520,"300,000",,,,,,,,"300,000",9
한빛학원,입시.검정 및 보습,"대전광역시 서구 복수동로 59 , 3층 일부 (복수동, 빅스타빌딩)",주식회사 한빛교육,,보습,초등3(국영수사과),12,1개월0일,2520,"350,000",,,,,,,,"350,000",9
한빛학원,입시.검정 및 보습,"대전광역시 서구 복수동로 59 , 3층 일부 (복수동, 빅스타빌딩)",주식회사 한빛교육,,보습,중등1(국영수사과),15,1개월0일,2835,"500,000",,,,,,,,"500,000",9
한빛학원,입시.검정 및 보습,"대전광역시 서구 복수동로 59 , 3층 일부 (복수동, 빅스타빌딩)",주식회사 한빛교육,,보습,심화(중등 심화학습),15,1개월0일,567,"100,000",,,,,,,,"100,000",9
한빛학원,입시.검정 및 보습,"대전광역시 서구 복수동로 59 , 3층 일부 (복수동, 빅스타빌딩)",주식회사 한빛교육,,보습,보충(중등신입생 진도보충),15,1개월0일,567,"100,000",,,,,,,,"100,000",9
커넥츠프랩공시관대전둔산학원,인문사회(대),"대전광역시 서구 둔산서로 31 , 1층 일부 (둔산동)",한기온,,성인고시,독학반,70,1개월0일,3528,"400,000",,,,,,,,"400,000",0
커넥츠프랩공시관대전둔산학원,인문사회(대),"대전광역시 서구 둔산서로 31 , 1층 일부 (둔산동)",한기온,,성인고시,독학1단과,70,1개월0일,22680,"440,000",,,,,,,,"440,000",0
커넥츠프랩공시관대전둔산학원,인문사회(대),"대전광역시 서구 둔산서로 31 , 1층 일부 (둔산동)",한기온,,성인고시,독학2단과,70,1개월0일,22680,"580,000",,,,,,,,"580,000",0
커넥츠프랩공시관대전둔산학원,인문사회(대),"대전광역시 서구 둔산서로 31 , 1층 일부 (둔산동)",한기온,,성인고시,종합3과목,70,1개월0일,22680,"620,000",,,,,,,,"620,000",0
커넥츠프랩공시관대전둔산학원,인문사회(대),"대전광역시 서구 둔산서로 31 , 1층 일부 (둔산동)",한기온,,성인고시,종합4과목,70,1개월0일,22680,"640,000",,,,,,,,"640,000",0
커넥츠프랩공시관대전둔산학원,인문사회(대),"대전광역시 서구 둔산서로 31 , 1층 일부 (둔산동)",한기온,,성인고시,종합5과목,70,1개월0일,22680,"660,000",,,,,,,,"660,000",0
커넥츠프랩공시관대전둔산학원,인문사회(대),"대전광역시 서구 둔산서로 31 , 1층 일부 (둔산동)",한기온,,성인고시,군무원,70,1개월0일,22680,"590,000",,,,,,,,"590,000",0
커넥츠프랩공시관대전둔산학원,인문사회(대),"대전광역시 서구 둔산서로 31 , 1층 일부 (둔산동)",한기온,,성인고시,고시종합반,70,1개월0일,705,"80,000",,,,,,,,"80,000",0
장인들도배기술학원,직업기술,"대전광역시 유성구 테크노1로 12-21 , 103호 2층 (관평동, STOM 2차)",이영남,,,,,,,,,,,,,,,,0
선킴네일전문학원,직업기술,"대전광역시 서구 둔산남로 101 , 5층 일부 (둔산동)",김선,,이·미용,국가자격증반,15,4개월0일,8640,"1,200,000",,"1,000,000",,,,,"1,000,000","2,200,000",1
선킴네일전문학원,직업기술,"대전광역시 서구 둔산남로 101 , 5층 일부 (둔산동)",김선,,이·미용,젤반,15,3개월0일,4320,"1,200,000",,"1,000,000",,,,,"1,000,000","2,200,000",1
선킴네일전문학원,직업기술,"대전광역시 서구 둔산남로 101 , 5층 일부 (둔산동)",김선,,이·미용,드릴반,15,1개월0일,1440,"500,000",,"1,300,000",,,,,"1,300,000","1,800,000",1
선킴네일전문학원,직업기술,"대전광역시 서구 둔산남로 101 , 5층 일부 (둔산동)",김선,,이·미용,대회대비반,15,3개월0일,6480,"3,000,000",,,,,,,,"3,000,000",1
선킴네일전문학원,직업기술,"대전광역시 서구 둔산남로 101 , 5층 일부 (둔산동)",김선,,이·미용,포크아트반,15,1개월0일,1440,"600,000",,"200,000",,,,,"200,000","800,000",1
선킴네일전문학원,직업기술,"대전광역시 서구 둔산남로 101 , 5층 일부 (둔산동)",김선,,이·미용,기술강사반,15,3개월0일,4320,"1,500,000",,,,,,,,"1,500,000",1
선킴네일전문학원,직업기술,"대전광역시 서구 둔산남로 101 , 5층 일부 (둔산동)",김선,,이·미용,연구반,15,3개월0일,4320,"1,200,000",,"1,200,000",,,,,"1,200,000","2,400,000",1
미메이드음악학원,예능(대),"대전광역시 유성구 진잠로149번길 30 , 204호 (교촌동, 한승미메이드아파트)",송영신,,음악,피아노초급,20,1개월0일,1000,"120,000",,,,,,,,"120,000",5
미메이드음악학원,예능(대),"대전광역시 유성구 진잠로149번길 30 , 204호 (교촌동, 한승미메이드아파트)",송영신,,음악,피아노중급,20,1개월0일,1000,"130,000",,,,,,,,"130,000",5
미메이드음악학원,예능(대),"대전광역시 유성구 진잠로149번길 30 , 204호 (교촌동, 한승미메이드아파트)",송영신,,음악,피아노고급Ⅰ,20,1개월0일,1000,"140,000",,,,,,,,"140,000",5
미메이드음악학원,예능(대),"대전광역시 유성구 진잠로149번길 30 , 204호 (교촌동, 한승미메이드아파트)",송영신,,음악,피아노고급Ⅱ,20,1개월0일,1000,"150,000",,,,,,,,"150,000",5
미메이드음악학원,예능(대),"대전광역시 유성구 진잠로149번길 30 , 204호 (교촌동, 한승미메이드아파트)",송영신,,음악,피아노입시,20,1개월0일,1500,"200,000",,,,,,,,"200,000",5
미메이드음악학원,예능(대),"대전광역시 유성구 진잠로149번길 30 , 204호 (교촌동, 한승미메이드아파트)",송영신,,음악,바이올린,20,1개월0일,1000,"150,000",,,,,,,,"150,000",5
미메이드음악학원,예능(대),"대전광역시 유성구 진잠로149번길 30 , 204호 (교촌동, 한승미메이드아파트)",송영신,,음악,우쿨렐레,20,1개월0일,720,"100,000",,,,,,,,"100,000",5
미메이드음악학원,예능(대),"대전광역시 유성구 진잠로149번길 30 , 204호 (교촌동, 한승미메이드아파트)",송영신,,음악,기타(초급),20,1개월0일,1000,"150,000",,,,,,,,"150,000",5
미메이드음악학원,예능(대),"대전광역시 유성구 진잠로149번길 30 , 204호 (교촌동, 한승미메이드아파트)",송영신,,음악,드럼(초급),20,1개월0일,1000,"150,000",,,,,,,,"150,000",5
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,국어/영어독해포스초등,8,1개월0일,1080,"180,000",,,,,,,,"180,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,독해훈련 중급(기본),8,1개월0일,1380,"276,000",,,,,,,,"276,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,독해훈련 초급(기본/심화),8,1개월0일,1412,"240,000",,,,,,,,"240,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,리스닝포스 초중고등,8,1개월0일,1080,"150,000",,,,,,,,"150,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,매직보카 초중고등,8,1개월0일,1080,"50,000",,,,,,,,"50,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,국어 중등,12,1개월0일,1008,"200,000",,,,,,,,"200,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,"논술, 글쓰기",12,1개월0일,1512,"300,000",,,,,,,,"300,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,독해훈련고급(기본)/빈칸추론3,12,1개월0일,1620,"324,000",,,,,,,,"324,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,독해훈련고급(기본)/빈칸추론2,12,1개월0일,1560,"312,000",,,,,,,,"312,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,독해훈련중급(심화)/빈칸추론1,12,1개월0일,1440,"288,000",,,,,,,,"288,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,스터디포스-영어리스닝훈련,12,1개월0일,1180,"200,000",,,,,,,,"200,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,초등국어,12,1개월0일,1416,"240,000",,,,,,,,"240,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,중등국어,12,1개월0일,1400,"280,000",,,,,,,,"280,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,고등국어,12,1개월0일,1460,"320,000",,,,,,,,"320,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,고등국어(심화),12,1개월0일,1644,"360,000",,,,,,,,"360,000",2
둔산스터디포스센터국어학원,입시.검정 및 보습,"대전광역시 서구 문예로 33 , 2층 일부 (둔산동)",신혜섭,,보습,스터디포스-매직보카,12,1개월0일,1080,"70,000",,,,,,,,"70,000",2
셀(SEL)영어수학학원,입시.검정 및 보습,"대전광역시 서구 계백로 1135 , 506호 (가수원동)",오세현,,보습,수학(초등),10,1개월0일,1118,"190,000",,,,,,,,"190,000",2
셀(SEL)영어수학학원,입시.검정 및 보습,"대전광역시 서구 계백로 1135 , 506호 (가수원동)",오세현,,보습,영어(초등),10,1개월0일,1512,"230,000",,,,,,,,"230,000",2
셀(SEL)영어수학학원,입시.검정 및 보습,"대전광역시 서구 계백로 1135 , 506호 (가수원동)",오세현,,보습,수학(중등),10,1개월0일,1260,"250,000",,,,,,,,"250,000",2
셀(SEL)영어수학학원,입시.검정 및 보습,"대전광역시 서구 계백로 1135 , 506호 (가수원동)",오세현,,보습,영어(중등),10,1개월0일,1512,"250,000",,,,,,,,"250,000",2
셀(SEL)영어수학학원,입시.검정 및 보습,"대전광역시 서구 계백로 1135 , 506호 (가수원동)",오세현,,보습,수학(고등),10,1개월0일,1260,"270,000",,,,,,,,"270,000",2
셀(SEL)영어수학학원,입시.검정 및 보습,"대전광역시 서구 계백로 1135 , 506호 (가수원동)",오세현,,보습,영어(고등),10,1개월0일,1260,"270,000",,,,,,,,"270,000",2
셀(SEL)영어수학학원,입시.검정 및 보습,"대전광역시 서구 계백로 1135 , 506호 (가수원동)",오세현,,보습,초등국어,7,0개월0일,588,"100,000",,,,,,,,"100,000",2
셀(SEL)영어수학학원,입시.검정 및 보습,"대전광역시 서구 계백로 1135 , 506호 (가수원동)",오세현,,보습,중등국어,7,0개월0일,756,"150,000",,,,,,,,"150,000",2
셀(SEL)영어수학학원,입시.검정 및 보습,"대전광역시 서구 계백로 1135 , 506호 (가수원동)",오세현,,보습,고등수학A,7,0개월0일,1008,"180,000",,,,,,,,"180,000",2
셀(SEL)영어수학학원,입시.검정 및 보습,"대전광역시 서구 계백로 1135 , 506호 (가수원동)",오세현,,보습,고등수학B,7,0개월0일,1512,"330,000",,,,,,,,"330,000",2
파워잉글리쉬학원,입시.검정 및 보습,"대전광역시 유성구 월드컵대로316번길 28-7 , 403호 (상대동)",박종수,,보습,중학영어,5,1개월0일,1440,"285,000",,,,,,,,"285,000",3
파워잉글리쉬학원,입시.검정 및 보습,"대전광역시 유성구 월드컵대로316번길 28-7 , 403호 (상대동)",박종수,,보습,고등영어,5,1개월0일,1500,"325,000",,,,,,,,"325,000",3
고흐의달미술학원,예능(대),"대전광역시 유성구 지족로 362 , 203호 (지족동, 반석마을아파트3단지)",한혜진,,미술,중급A,15,1개월0일,259,"40,000",,"60,000",,,,,"60,000",,1
고흐의달미술학원,예능(대),"대전광역시 유성구 지족로 362 , 203호 (지족동, 반석마을아파트3단지)",한혜진,,미술,중급B,15,1개월0일,581,"90,000",,"60,000",,,,,"60,000",,1
고흐의달미술학원,예능(대),"대전광역시 유성구 지족로 362 , 203호 (지족동, 반석마을아파트3단지)",한혜진,,미술,고급A,15,1개월0일,375,"60,000",,"70,000",,,,,"70,000",,1
고흐의달미술학원,예능(대),"대전광역시 유성구 지족로 362 , 203호 (지족동, 반석마을아파트3단지)",한혜진,,미술,고급B,15,1개월0일,750,"120,000",,"70,000",,,,,"70,000",,1
고흐의달미술학원,예능(대),"대전광역시 유성구 지족로 362 , 203호 (지족동, 반석마을아파트3단지)",한혜진,,미술,입시A,15,1개월0일,400,"80,000",,"80,000",,,,,"80,000",,1
고흐의달미술학원,예능(대),"대전광역시 유성구 지족로 362 , 203호 (지족동, 반석마을아파트3단지)",한혜진,,미술,입시D,15,1개월0일,500,"100,000",,"80,000",,,,,"80,000",,1
고흐의달미술학원,예능(대),"대전광역시 유성구 지족로 362 , 203호 (지족동, 반석마을아파트3단지)",한혜진,,미술,입시B,15,1개월0일,750,"150,000",,"80,000",,,,,"80,000",,1
고흐의달미술학원,예능(대),"대전광역시 유성구 지족로 362 , 203호 (지족동, 반석마을아파트3단지)",한혜진,,미술,입시E,15,1개월0일,950,"190,000",,"80,000",,,,,"80,000",,1
고흐의달미술학원,예능(대),"대전광역시 유성구 지족로 362 , 203호 (지족동, 반석마을아파트3단지)",한혜진,,미술,입시C,15,1개월0일,1100,"220,000",,"80,000",,,,,"80,000",,1
고흐의달미술학원,예능(대),"대전광역시 유성구 지족로 362 , 203호 (지족동, 반석마을아파트3단지)",한혜진,,미술,입시F,15,1개월0일,1400,"280,000",,"80,000",,,,,"80,000",,1
숲속미술학원,예능(대),"대전광역시 유성구 대덕대로590번길 11-10 , 104호 일부 (도룡동, 더포엠)",고춘숙,,미술,,,,,,,,,,,,,,0
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,국어(중등),30,1개월0일,1344,"260,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,영어(고등)1,30,1개월0일,1512,"300,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,영어(중등)1,30,1개월0일,1512,"300,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,국어(고등),30,1개월0일,1512,"320,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,영어(고등)2,30,1개월0일,1764,"350,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,영어(중등)2,30,1개월0일,1890,"320,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,국어(중등)2,30,1개월0일,1512,"300,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,국어(고등)2,85,1개월0일,1764,"350,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,수학(고등),85,1개월0일,1764,"350,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,영어(중등)3,30,1개월0일,2016,"370,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,수학(고등)2,85,1개월0일,2016,"400,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,영어(고등)3,85,1개월0일,2016,"400,000",,,,,,,,,2
마일스톤올리비아학원,입시.검정 및 보습,"대전광역시 서구 둔산남로 101 , 4층 (성지빌딩) (둔산동)",박상이,,보습,수학(고등)3,30,1개월0일,2646,"550,000",,,,,,,,,2
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,초등A,10,1개월0일,1447,"246,000",,,,,,,,"246,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,초등B,10,1개월0일,2059,"350,000",,,,,,,,"350,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,초등C,10,1개월0일,2236,"380,000",,,,,,,,"380,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,초등D,10,1개월0일,2648,"450,000",,,,,,,,"450,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,중등A,10,1개월0일,1690,"338,000",,,,,,,,"338,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,중등B,10,1개월0일,2250,"450,000",,,,,,,,"450,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,중등C,10,1개월0일,2750,"550,000",,,,,,,,"550,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,중등D,10,1개월0일,2950,"590,000",,,,,,,,"590,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,파워독서초등주3,10,1개월0일,1512,"250,000",,,,,,,,"230,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,파워독서초등주5,10,1개월0일,2520,"416,500",,,,,,,,"400,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,파워독서중고등주3,10,1개월0일,1512,"290,000",,,,,,,,"280,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,파워독서중고등주5,10,1개월0일,2520,"483,000",,,,,,,,"460,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,파워학습초등주3,10,1개월0일,2394,"380,000",,,,,,,,"380,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,파워학습초등주5,10,1개월0일,3990,"650,000",,,,,,,,"650,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,파워학습중고등주3,10,1개월0일,2331,"430,000",,,,,,,,"430,000",5
파워독서학원,입시.검정 및 보습,"대전광역시 서구 구봉로 133 , 305호 (관저동)",김지인,,보습,파워학습중고등주5,10,1개월0일,3885,"710,000",,,,,,,,"710,000",5
이루젠영어학원,입시.검정 및 보습,"대전광역시 서구 관저동로 64-63 , 5층 일부 (관저동)",최장빈,,보습,초등영어,8,1개월0일,1512,"200,000",,,,,,,,,3
이루젠영어학원,입시.검정 및 보습,"대전광역시 서구 관저동로 64-63 , 5층 일부 (관저동)",최장빈,,보습,중등영어,8,1개월0일,1512,"250,000",,,,,,,,,3
이루젠영어학원,입시.검정 및 보습,"대전광역시 서구 관저동로 64-63 , 5층 일부 (관저동)",최장빈,,보습,고등영어,8,1개월0일,1512,"300,000",,,,,,,,,3
이루젠영어학원,입시.검정 및 보습,"대전광역시 서구 관저동로 64-63 , 5층 일부 (관저동)",최장빈,,보습,영어(중),7,1개월0일,1512,"220,000",,,,,,,,"220,000",3
이루젠영어학원,입시.검정 및 보습,"대전광역시 서구 관저동로 64-63 , 5층 일부 (관저동)",최장빈,,보습,영어(고),7,1개월0일,1512,"220,000",,,,,,,,"220,000",3
이루젠영어학원,입시.검정 및 보습,"대전광역시 서구 관저동로 64-63 , 5층 일부 (관저동)",최장빈,,보습,영어초등,7,1개월0일,1512,"190,000",,,,,,,,"190,000",3
이루젠영어학원,입시.검정 및 보습,"대전광역시 서구 관저동로 64-63 , 5층 일부 (관저동)",최장빈,,보습,영어고등,7,1개월0일,1512,"260,000",,,,,,,,"260,000",3
황금가지국어학원,입시.검정 및 보습,"대전광역시 유성구 노은로 144 , 401호 (지족동, 노은타운)",장윤선,,보습,1,30,1개월0일,1,1,,,,,,,,1,2
수학하는사람들학원,입시.검정 및 보습,"대전광역시 서구 원도안로 43 , 402호 (가수원동, 우미프라자)",김설희,,보습,수학(초등),5,1개월0일,1512,"230,000",,,,,,,,"230,000",3
수학하는사람들학원,입시.검정 및 보습,"대전광역시 서구 원도안로 43 , 402호 (가수원동, 우미프라자)",김설희,,보습,수학(중등),6,1개월0일,1638,"280,000",,,,,,,,"280,000",3
수학하는사람들학원,입시.검정 및 보습,"대전광역시 서구 원도안로 43 , 402호 (가수원동, 우미프라자)",김설희,,보습,수학(고등),6,1개월0일,1764,"330,000",,,,,,,,"330,000",3
수학하는사람들학원,입시.검정 및 보습,"대전광역시 서구 원도안로 43 , 402호 (가수원동, 우미프라자)",김설희,,보습,영어(초등),10,1개월0일,1260,"200,000",,,,,,,,"200,000",3
수학하는사람들학원,입시.검정 및 보습,"대전광역시 서구 원도안로 43 , 402호 (가수원동, 우미프라자)",김설희,,보습,영어(중등),10,1개월0일,1260,"250,000",,,,,,,,"250,000",3
수학하는사람들학원,입시.검정 및 보습,"대전광역시 서구 원도안로 43 , 402호 (가수원동, 우미프라자)",김설희,,보습,영어(고등),10,1개월0일,1512,"300,000",,,,,,,,"300,000",3
성인전문피아노가이즈학원,기예(대),"대전광역시 서구 둔산로 220 , 202~204호 (둔산동)",장영수,,실용음악(성악),피아노(성인),10,1개월0일,1200,"160,000",,,,,,,,"160,000",1
